MGI:MGI:1098767	Sgo2a
MGI:MGI:3652039	Rad21l
MGI:MGI:1923696	Wdr62
MGI:MGI:1926053	Fbxo43
MGI:MGI:1289164	Ncaph2
MGI:MGI:1891826	Tubd1
MGI:MGI:1891831	Sfn
MGI:MGI:1289147	E2f7
MGI:MGI:107231	Dlg1
MGI:MGI:1918983	Susd2
MGI:MGI:1918961	Mus81
MGI:MGI:1918960	Lrrcc1
MGI:MGI:1918952	Cdc5l
MGI:MGI:97293	Nedd1
MGI:MGI:107814	Tubb1
MGI:MGI:1277962	Hus1
MGI:MGI:1277958	Pcm1
MGI:MGI:1289325	Anapc16
MGI:MGI:97856	Rara
MGI:MGI:2144208	Tubg2
MGI:MGI:2681869	Cep135
MGI:MGI:1861437	Gsk3b
MGI:MGI:1098264	Kif13a
MGI:MGI:1914391	Fbxo5
MGI:MGI:1934858	Fsd1
MGI:MGI:1914389	Mis12
MGI:MGI:1914371	Mastl
MGI:MGI:1914367	Dynlt3
MGI:MGI:2446217	Phf13
MGI:MGI:1914327	Catsperz
MGI:MGI:1914314	Chmp1b
MGI:MGI:1914302	Ndc80
MGI:MGI:2442555	Dis3l2
MGI:MGI:2442543	Vash1
MGI:MGI:1929455	Rpl23
MGI:MGI:2442521	Cep295
MGI:MGI:2667663	Cep68
MGI:MGI:2139083	Cep152
MGI:MGI:1915224	Ccny
MGI:MGI:1915231	Hormad1
MGI:MGI:98159	Rps6
MGI:MGI:1349399	Casp8ap2
MGI:MGI:1349392	H2afy
MGI:MGI:1859980	Insm1
MGI:MGI:1337995	Klhl22
MGI:MGI:1914287	Pmf1
MGI:MGI:2142572	Mtus1
MGI:MGI:1921487	Tubgcp2
MGI:MGI:1914295	Riok2
MGI:MGI:1921472	Sept14
MGI:MGI:2446110	Hace1
MGI:MGI:1916796	Mapk1ip1
MGI:MGI:1921451	Cep97
MGI:MGI:1341723	Kcnh3
MGI:MGI:1341722	Kcnh2
MGI:MGI:92356	Csde1
MGI:MGI:1860138	Gtpbp2
MGI:MGI:3030109	Olfr275
MGI:MGI:3030753	Olfr919
MGI:MGI:3030935	Olfr1101
MGI:MGI:3030518	Olfr684
MGI:MGI:3030517	Olfr683
MGI:MGI:2659178	Olfr150
MGI:MGI:2144529	Cnot6
MGI:MGI:94926	Drd4
